clave_alumno,clave_carrera,sexo,prepa,colonia,municipio,ciudad,ingreso,termino,causa_salida
6721,3,1,143,fracc.,25002.0,Angostura,2063.0,,1
6726,3,1,127,La Teneria,25018.0,Navolato,2063.0,,1
6728,3,1,32,La Higueras,25005.0,Cosala,2063.0,,1
6735,3,1,33,Los Angeles,25006.0,Culiacan,2063.0,,1
6737,3,1,71,Pemex,25006.0,Culiacan,2063.0,,1
6739,3,1,118,San Miguel,25006.0,Culiacan,2063.0,,1
6740,3,1,117,21 DE MARZO,25006.0,Culiacan,2063.0,,1
6742,3,1,153,Universidad 94,25006.0,Culiacan,2063.0,,1
6743,3,1,112,VILLA,25006.0,Culiacan,2063.0,,1
7272,3,1,15,Choipa,25017.0,Sinaloa de Leyva,2063.0,,1
7285,3,1,0,Los Angeles,25006.0,Culiacan,2063.0,,1
7288,3,1,337,Los Cedros,25006.0,Culiacan,2063.0,,1
7437,3,1,121,VILLA,25006.0,Culiacan,2073.0,,1
7439,3,2,27,Infonavit Jobori,25006.0,Culiacan,2073.0,,1
7441,3,1,10,inf.,25011.0,Guasave,2073.0,,1
7442,3,1,169,Jardin,25006.0,Culiacan,2073.0,,1
7445,3,1,153,BELLA,25006.0,Culiacan,2073.0,,1
7447,3,1,71,FRACC.,25006.0,Culiacan,2073.0,,1
7448,3,1,14,Libertad,25006.0,Culiacan,2073.0,,1
7452,3,1,71,DIAZ,25006.0,Culiacan,2073.0,,1
7453,3,1,107,San Miguel,25006.0,Culiacan,2073.0,,1
7455,3,1,65,BARRANCOS,25006.0,Culiacan,2073.0,,1
7459,3,1,153,Las Granjas,25006.0,Culiacan,2073.0,,1
7460,3,1,107,Libertad,25006.0,Culiacan,2073.0,,1
7464,3,1,42,Centro,25009.0,Escuinapa,2073.0,,1
7465,3,1,27,Morelos,25006.0,Culiacan,2073.0,,1
7466,3,1,27,San Francisco,25006.0,Culiacan,2073.0,,1
7467,3,1,426,Constitucion,25011.0,Guasave,2073.0,,1
7468,3,1,118,Bugambilias,25006.0,Culiacan,2073.0,,1
7471,3,1,59,bravo,25002.0,Angostura,2073.0,,1
7473,3,1,121,El Walamo,25006.0,Culiacan,2073.0,,1
7474,3,1,26,RES.,25006.0,Culiacan,2073.0,,1
7475,3,1,0,Magisterio,25006.0,Culiacan,2073.0,,1
7477,3,1,71,DIAZ,25006.0,Culiacan,2073.0,,1
7478,3,1,22,San Joaquin,25006.0,Culiacan,2073.0,,1
7479,3,1,25,VICENTE,25006.0,Culiacan,2073.0,,1
7481,3,1,42,AMPL.,25009.0,Escuinapa,2073.0,,1
7483,3,1,71,Huizaches,25006.0,Culiacan,2073.0,,1
7485,3,1,111,Balcones de Nuevo Culiacán,25006.0,Culiacan,2073.0,,1
7489,3,1,118,Cuauhtemoc,25006.0,Culiacan,2073.0,,1
7490,3,1,156,El Toro,25018.0,Navolato,2073.0,,1
7491,3,1,112,Alhuey,25011.0,Guasave,2073.0,,1
7494,3,1,160,La Sirena,25013.0,Mocorito,2073.0,,1
7496,3,1,153,Infonavit Jobori,25006.0,Culiacan,2073.0,,1
7498,3,1,107,Ejidal,25006.0,Culiacan,2073.0,,1
7499,3,1,121,FOV.,25006.0,Culiacan,2073.0,,1
7501,3,1,107,Valle Nuevo,25006.0,Culiacan,2073.0,,1
7502,3,1,107,JORGE,25006.0,Culiacan,2073.0,,1
7503,3,1,118,San Francisco,25006.0,Culiacan,2073.0,,1
7504,3,1,130,PASEO,25005.0,Cosala,2073.0,,1
7505,3,2,427,Las Granjas,25006.0,Culiacan,2073.0,,1
7506,3,1,46,Bachigualato,25006.0,Culiacan,2073.0,,1
7507,3,1,66,Playitas,25013.0,Mocorito,2073.0,,1
7582,3,1,107,DIAZ,25006.0,Culiacan,2073.0,,1
7746,3,1,107,Libertad,25006.0,Culiacan,2073.0,,1
7893,3,1,107,Prodensa,25006.0,Culiacan,2073.0,,1
8372,3,1,0,CD. UNIVERSITARIA,25006.0,Culiacan,2073.0,,1
8373,3,1,0,Nuevo,25006.0,Culiacan,2073.0,,1
8375,3,1,0,Montserrat,25006.0,Culiacan,2073.0,,1
8412,3,1,0,Villa del Real,25006.0,Culiacan,2073.0,,1
8413,3,1,145,FRACC.,25006.0,Culiacan,2073.0,,1
8417,3,1,0,Rotarismo,25006.0,Culiacan,2073.0,,1
8498,3,1,0,Loma Linda,25006.0,Culiacan,2063.0,,1
9007,3,1,20,CONOCIDA,25013.0,Mocorito,2083.0,,1
9008,3,1,121,San Miguel,25006.0,Culiacan,2083.0,,1
9009,3,1,16,CONOCIDA,25002.0,Angostura,2083.0,,1
9010,3,1,143,conocido,25002.0,Angostura,2083.0,,1
9011,3,1,153,BUENOS AIRES,25006.0,Culiacan,2083.0,,1
9012,3,1,143,Los Angeles,25002.0,Angostura,2083.0,,1
9015,3,2,107,Loma Linda,25006.0,Culiacan,2083.0,,1
9016,3,1,118,INF.,25006.0,Culiacan,2083.0,,1
9018,3,1,22,LOMBARDO,25006.0,Culiacan,2083.0,,1
9020,3,1,127,ALFONSO G. CALDERON,25018.0,Navolato,2083.0,,1
9022,3,1,112,Centro,25015.0,Guamuchil,2083.0,,1
9024,3,1,39,LIENZO,25012.0,Mazatlan,2083.0,,1
9025,3,1,112,Olas,25015.0,Guamuchil,2083.0,,1
9026,3,1,32,PASEO,25005.0,Cosala,2083.0,,1
9027,3,1,123,AQUILES SERDAN,25006.0,Culiacan,2083.0,,1
9028,3,1,140,Ejidal,25011.0,Guasave,2083.0,,1
9029,3,1,437,Industrial Bravo,25006.0,Culiacan,2083.0,,1
9030,3,1,117,Olas,25006.0,Culiacan,2083.0,,1
9031,3,1,24,Revolucion,25006.0,Culiacan,2083.0,,1
9032,3,1,120,Revolucion,25006.0,Culiacan,2083.0,,1
9033,3,1,107,Villa del Real,25006.0,Culiacan,2083.0,,1
9035,3,1,117,ROSALES,25006.0,Culiacan,2083.0,,1
9036,3,1,121,Montserrat,25006.0,Culiacan,2083.0,,1
9037,3,1,117,Infonavit Jobori,25006.0,Culiacan,2083.0,,1
9039,3,1,127,Olas,25018.0,Navolato,2083.0,,1
9042,3,1,127,CIUDADES HERMANAS,25018.0,Navolato,2083.0,,1
9044,3,1,156,CALDERON,25018.0,Navolato,2083.0,,1
9045,3,1,153,Popular,25006.0,Culiacan,2083.0,,1
9046,3,1,107,MELCHOR,25006.0,Culiacan,2083.0,,1
9047,3,1,71,Campestre,25006.0,Culiacan,2083.0,,1
9049,3,1,153,Stase,25006.0,Culiacan,2083.0,,1
9050,3,1,22,JUAN,25006.0,Culiacan,2083.0,,1
9051,3,1,119,JUNTAS,25006.0,Culiacan,2083.0,,1
9053,3,1,42,Centro,25009.0,Escuinapa,2083.0,,1
9055,3,1,131,Miramar,25008.0,La Cruz,2083.0,,1
9056,3,1,107,Libertad,25006.0,Culiacan,2083.0,,1
9058,3,1,156,juntas,25018.0,Navolato,2083.0,,1
9060,3,1,143,,25002.0,Angostura,2083.0,,1
9061,3,1,153,VILLA,25006.0,Culiacan,2083.0,,1
9062,3,1,107,Nuevo,25006.0,Culiacan,2083.0,,1
9063,3,1,143,,25002.0,Angostura,2083.0,,1
9065,3,1,143,Santa Natalia,25002.0,Angostura,2083.0,,1
9066,3,2,107,San Luis Ii,25006.0,Culiacan,2083.0,,1
9067,3,1,27,Los Angeles,25006.0,Culiacan,2083.0,,1
9068,3,1,71,campo,25006.0,Culiacan,2083.0,,1
9069,3,1,467,Montserrat,25018.0,Navolato,2083.0,,1
9070,3,1,156,Popular,25018.0,Navolato,2083.0,,1
9072,3,1,475,Olas,25006.0,Culiacan,2083.0,,1
9074,3,1,32,CONOCIDA,25005.0,Cosala,2083.0,,1
9441,3,1,0,Bachigualato,25006.0,Culiacan,2083.0,,1
9461,3,1,0,Ejidal,25006.0,Culiacan,2083.0,,1
9486,3,1,0,San Miguel,25006.0,Culiacan,2083.0,,1
9488,3,1,0,San Luis Ii,25006.0,Culiacan,2083.0,,1
9795,3,1,153,FRACC.,25006.0,Culiacan,2093.0,,1
10064,3,1,107,Santa Natalia,25006.0,Culiacan,2093.0,,1
10065,3,1,120,CONOCIDA,25006.0,Culiacan,2093.0,,1
10066,3,1,153,Fovissste Playa Azul,25006.0,Culiacan,2093.0,,1
10068,3,1,112,Unidad Nacional,25015.0,Guamuchil,2093.0,,1
10069,3,1,20,Centro,25013.0,Mocorito,2093.0,,1
10070,3,1,55,Popular,25011.0,Guasave,2093.0,,1
10071,3,1,121,BUENA VISTA,25006.0,Culiacan,2093.0,,1
10072,3,1,112,Plutarco Elias Calles,25006.0,Culiacan,2093.0,,1
10073,3,1,537,DIAZ,25006.0,Culiacan,2093.0,,1
10075,3,1,22,Jardin,25006.0,Culiacan,2093.0,,1
10076,3,1,20,,25013.0,Mocorito,2093.0,,1
10077,3,1,111,Infonavit Jobori,25012.0,Mazatlan,2093.0,,1
10079,3,1,112,FOV.,25006.0,Culiacan,2093.0,,1
10080,3,1,112,Militar,25015.0,Guamuchil,2093.0,,1
10081,3,1,117,real,25006.0,Culiacan,2093.0,,1
10082,3,1,153,RES.,25006.0,Culiacan,2093.0,,1
10083,3,1,120,Humaya,25006.0,Culiacan,2093.0,,1
10084,3,1,29,VALDEZ,25018.0,Navolato,2093.0,,1
10085,3,1,20,Potreritos,25013.0,Mocorito,2093.0,,1
10086,3,1,129,Loma Linda,25006.0,Culiacan,2093.0,,1
10089,3,1,154,Olas,25011.0,Guasave,2093.0,,1
10090,3,1,117,21 DE MARZO,25006.0,Culiacan,2093.0,,1
10091,3,1,123,Olas,25006.0,Culiacan,2093.0,,1
10093,3,1,131,Arroyitos,25008.0,La Cruz,2093.0,,1
10094,3,1,144,Insurgentes,25015.0,Guamuchil,2093.0,,1
10095,3,1,66,LOMBARDO,25013.0,Mocorito,2093.0,,1
10098,3,1,107,Compuertas,25006.0,Culiacan,2093.0,,1
10099,3,1,112,Stanza Solare,25015.0,Guamuchil,2093.0,,1
10100,3,1,120,Renato Vega,25006.0,Culiacan,2093.0,,1
10101,3,1,71,FRAC.LOS,25006.0,Culiacan,2093.0,,1
10102,3,1,153,VILLAS,25006.0,Culiacan,2093.0,,1
10103,3,1,29,Alcanfores,25018.0,Navolato,2093.0,,1
10105,3,1,117,INF.,25006.0,Culiacan,2093.0,,1
10107,3,1,156,EZEQUIEL,25018.0,Navolato,2093.0,,1
10108,3,1,107,Loma Linda,25006.0,Culiacan,2093.0,,1
10216,3,1,71,Olas,25018.0,Navolato,2093.0,,1
10538,3,1,0,Villa del Real,25006.0,Culiacan,2093.0,,1
10539,3,1,0,CONOCIDA,25006.0,Culiacan,2093.0,,1
10543,3,1,0,21 DE MARZO,25006.0,Culiacan,2093.0,,1
10554,3,1,0,CONOCIDA,25006.0,Culiacan,2093.0,,1
10564,3,1,0,Infonavit Jobori,25006.0,Culiacan,2093.0,,1
10567,3,1,0,Olas,25006.0,Culiacan,2093.0,,1
10570,3,1,0,Plaza,25006.0,Culiacan,2093.0,,1
10576,3,1,0,Centro,25006.0,Culiacan,2093.0,,1
11062,3,1,113,COLONIA AGRICOLA MÉXICO,25002.0,Angostura,2103.0,,1
11240,3,1,107,AMP.,25006.0,Culiacan,2103.0,,1
11241,3,1,29,AMP.,25018.0,Navolato,2103.0,,1
11242,3,1,113,MELCHOR,25013.0,Mocorito,2103.0,,1
11244,3,1,107,VILLA,25006.0,Culiacan,2103.0,,1
11245,3,1,112,Plaza,25006.0,Culiacan,2103.0,,1
11246,3,1,107,Centro,25006.0,Culiacan,2103.0,,1
11247,3,1,107,VILLA,25006.0,Culiacan,2103.0,,1
11248,3,1,71,La Sirena,25013.0,Mocorito,2103.0,,1
11249,3,1,153,Olas,25006.0,Culiacan,2103.0,,1
11250,3,1,71,BARRANCOS,25006.0,Culiacan,2103.0,,1
11251,3,1,117,Loma Linda,25006.0,Culiacan,2103.0,,1
11252,3,1,23,FRACC.,25006.0,Culiacan,2103.0,,1
11253,3,1,118,Infonavit Jobori,25006.0,Culiacan,2103.0,,1
11254,3,1,25,EJIDAL,25006.0,Culiacan,2103.0,,1
11255,3,1,118,FRACC.,25006.0,Culiacan,2103.0,,1
11256,3,1,107,FRACC.,25006.0,Culiacan,2103.0,,1
11257,3,1,29,Ejidal,25018.0,Navolato,2103.0,,1
11259,3,1,112,VILLA,25015.0,Guamuchil,2103.0,,1
11260,3,1,117,Los Angeles,25006.0,Culiacan,2103.0,,1
11261,3,1,153,La Sirena,25006.0,Culiacan,2103.0,,1
11262,3,1,71,TOLEDO,25006.0,Culiacan,2103.0,,1
11263,3,1,71,Bacurimi,25006.0,Culiacan,2103.0,,1
11264,3,1,333,Potreritos,25014.0,Rosario,2103.0,,1
11265,3,1,117,Buenos Aires,25006.0,Culiacan,2103.0,,1
11266,3,1,117,La Higueras,25006.0,Culiacan,2103.0,,1
11267,3,1,103,Centro,25018.0,Navolato,2103.0,,1
11270,3,1,71,VILLAS,25006.0,Culiacan,2103.0,,1
11273,3,1,117,INF.,25006.0,Culiacan,2103.0,,1
11274,3,1,79,FRACC.,25006.0,Culiacan,2103.0,,1
11275,3,1,112,Cuauhtemoc,25015.0,Guamuchil,2103.0,,1
11276,3,1,19,Villa del Real,25013.0,Mocorito,2103.0,,1
11277,3,1,112,VILLA,25015.0,Guamuchil,2103.0,,1
11279,3,1,153,Universidad 94,25006.0,Culiacan,2103.0,,1
11280,3,1,112,Magisterio,25015.0,Guamuchil,2103.0,,1
11282,3,1,112,La Higueras,25015.0,Guamuchil,2103.0,,1
11283,3,1,121,Margaritas,25006.0,Culiacan,2103.0,,1
11284,3,2,154,Estadio,25011.0,Guasave,2103.0,,1
11285,3,1,23,Conchas,25006.0,Culiacan,2103.0,,1
11286,3,1,522,AMP. CNOP,25006.0,Culiacan,2103.0,,1
11287,3,1,127,Santa Natalia,25018.0,Navolato,2103.0,,1
11288,3,1,118,Infonavit Jobori,25006.0,Culiacan,2103.0,,1
11289,3,1,71,Guadalupe,25006.0,Culiacan,2103.0,,1
11290,3,1,153,VILLA,25006.0,Culiacan,2103.0,,1
11291,3,1,71,Huizaches,25006.0,Culiacan,2103.0,,1
11292,3,1,113,MELCHOR,25013.0,Mocorito,2103.0,,1
11293,3,1,102,INF.,25012.0,Mazatlan,2103.0,,1
11294,3,1,112,Stanza Solare,25015.0,Guamuchil,2103.0,,1
11295,3,1,97,FRACC.,25006.0,Culiacan,2103.0,,1
11296,3,1,65,AMP.,25006.0,Culiacan,2103.0,,1
11297,3,1,97,4 de Marzo,25006.0,Culiacan,2103.0,,1
11298,3,1,37,Centro,25012.0,Mazatlan,2103.0,,1
11299,3,1,153,Humaya,25006.0,Culiacan,2103.0,,1
11300,3,1,107,Campestre,25006.0,Culiacan,2103.0,,1
11301,3,1,107,SALVADOR,25006.0,Culiacan,2103.0,,1
11302,3,1,71,Morelos,25006.0,Culiacan,2103.0,,1
11304,3,1,112,San Rafael,25006.0,Culiacan,2103.0,,1
11305,3,1,524,Montserrat,25006.0,Culiacan,2103.0,,1
11306,3,1,217,San Francisco,25012.0,Mazatlan,2103.0,,1
11308,3,1,111,San Francisco,25012.0,Mazatlan,2103.0,,1
11310,3,1,112,FRACC.,25006.0,Culiacan,2103.0,,1
11311,3,1,124,Pemex,25006.0,Culiacan,2103.0,,1
11312,3,1,154,El Chaleco,25011.0,Guasave,2103.0,,1
11314,3,1,107,Guadalupe,25006.0,Culiacan,2103.0,,1
11315,3,1,107,URBIQUINTA,25006.0,Culiacan,2103.0,,1
11316,3,1,153,San Luis Ii,25006.0,Culiacan,2103.0,,1
11317,3,1,107,Stanza,25006.0,Culiacan,2103.0,,1
11319,3,1,71,INF.,25006.0,Culiacan,2103.0,,1
11320,3,1,156,LIMONTITA,25018.0,Navolato,2103.0,,1
11411,3,1,131,El Walamo,25006.0,Culiacan,2103.0,,1
11811,3,1,109,RANCHITO,25011.0,Guasave,2103.0,,1
11965,3,1,0,,25006.0,Culiacan,2111.0,,1
1149,5,1,56,Villa del Real,25006.0,Culiacan,2013.0,,1
3730,5,1,117,Plaza,25006.0,Culiacan,2051.0,,1
4547,5,1,112,Ejidal,25015.0,Guamuchil,2053.0,,1
4552,5,1,156,inf.,25018.0,Navolato,2053.0,,1
4553,5,2,118,AMADO NERVO,25006.0,Culiacan,2053.0,,1
4559,5,2,68,,25002.0,Angostura,2053.0,,1
4566,5,1,10,Tamazula,25011.0,Guasave,2053.0,,1
4567,5,1,60,Campanario,25006.0,Culiacan,2053.0,,1
4577,5,1,121,Colon,25006.0,Culiacan,2053.0,,1
4579,5,1,23,Azucarera,25006.0,Culiacan,2053.0,,1
4583,5,1,153,Stase,25006.0,Culiacan,2053.0,,1
4592,5,2,130,Infonavit Jobori,25008.0,La Cruz,2053.0,,1
4601,5,2,117,Los Angeles,25006.0,Culiacan,2053.0,,1
4810,5,2,118,Primavera,25006.0,Culiacan,2053.0,,1
6747,5,1,225,FRACC.,25006.0,Culiacan,2063.0,,1
6748,5,1,26,Fovissste Diamante,25006.0,Culiacan,2063.0,,1
6749,5,2,70,Aguajito,25006.0,Culiacan,2063.0,,1
6751,5,1,85,San Miguel,25006.0,Culiacan,2063.0,,1
6753,5,1,117,Infonavit Jobori,25006.0,Culiacan,2063.0,,1
6754,5,1,30,Canarias,25006.0,Culiacan,2063.0,,1
6755,5,1,118,Morelos,25006.0,Culiacan,2063.0,,1
6756,5,1,70,Bugambilias,25006.0,Culiacan,2063.0,,1
6760,5,1,107,IND.,25006.0,Culiacan,2063.0,,1
6768,5,2,153,INF.,25006.0,Culiacan,2063.0,,1
6769,5,1,107,San Miguel,25006.0,Culiacan,2063.0,,1
6774,5,1,70,VILLA,25006.0,Culiacan,2063.0,,1
6775,5,2,70,Renato Vega,25006.0,Culiacan,2063.0,,1
6777,5,1,70,Infonavit Jobori,25006.0,Culiacan,2063.0,,1
6780,5,1,107,Nuevo,25006.0,Culiacan,2063.0,,1
6784,5,2,97,Stase,25006.0,Culiacan,2063.0,,1
6785,5,1,107,FRAC.RANCHO,25006.0,Culiacan,2063.0,,1
6787,5,2,18,Rancho Contento,25006.0,Culiacan,2063.0,,1
6788,5,1,70,Industrial Bravo,25006.0,Culiacan,2063.0,,1
6790,5,1,107,Nuevo,25006.0,Culiacan,2063.0,,1
6792,5,1,117,Nuevo,25006.0,Culiacan,2063.0,,1
6794,5,2,117,AMP.,25006.0,Culiacan,2063.0,,1
6795,5,1,32,San Luis Ii,25005.0,Cosala,2063.0,,1
6796,5,1,27,HACIENDA,25006.0,Culiacan,2063.0,,1
6799,5,1,107,El Walamo,25006.0,Culiacan,2063.0,,1
6807,5,2,45,Santa Natalia,25006.0,Culiacan,2063.0,,1
6808,5,1,117,Ejidal,25006.0,Culiacan,2063.0,,1
6809,5,1,118,Jardin,25006.0,Culiacan,2063.0,,1
6810,5,2,107,El Walamo,25006.0,Culiacan,2063.0,,1
6811,5,2,0,Infonavit Jobori,25006.0,Culiacan,2063.0,,1
6812,5,2,119,Olas,25006.0,Culiacan,2063.0,,1
6813,5,1,153,FRACC.,25006.0,Culiacan,2063.0,,1
6815,5,1,52,El Walamo,25006.0,Culiacan,2063.0,,1
7271,5,2,127,Colinas del Valle,25006.0,Culiacan,2063.0,,1
7939,5,2,107,Los Angeles,25006.0,Culiacan,2073.0,,1
7940,5,1,121,Rotarismo,25006.0,Culiacan,2073.0,,1
7941,5,1,113,El Walamo,25006.0,Culiacan,2073.0,,1
7942,5,2,27,FRACC.,25006.0,Culiacan,2073.0,,1
7944,5,2,117,Libertad,25006.0,Culiacan,2073.0,,1
7945,5,2,121,FRACC.,25006.0,Culiacan,2073.0,,1
7950,5,2,70,villas,25006.0,Culiacan,2073.0,,1
7952,5,2,225,Los Angeles,25006.0,Culiacan,2073.0,,1
7953,5,1,26,Loma Linda,25006.0,Culiacan,2073.0,,1
7956,5,1,225,Libertad,25006.0,Culiacan,2073.0,,1
7957,5,1,24,La Higueras,25006.0,Culiacan,2073.0,,1
7958,5,1,45,San Luis Ii,25006.0,Culiacan,2073.0,,1
7960,5,1,26,SALVADOR,25006.0,Culiacan,2073.0,,1
7961,5,2,70,Bugambilias,25006.0,Culiacan,2073.0,,1
7962,5,2,70,INF.,25006.0,Culiacan,2073.0,,1
7963,5,1,23,AMPL.,25006.0,Culiacan,2073.0,,1
7964,5,2,225,El Walamo,25006.0,Culiacan,2073.0,,1
7965,5,2,70,Nuevo,25006.0,Culiacan,2073.0,,1
7966,5,2,83,Infonavit Jobori,25006.0,Culiacan,2073.0,,1
7970,5,2,153,Morelos,25006.0,Culiacan,2073.0,,1
7974,5,1,25,FRACC.,25006.0,Culiacan,2073.0,,1
7976,5,2,113,COLONIA AGRICOLA MÉXICO,25002.0,Angostura,2073.0,,1
7977,5,1,153,Issstesin,25006.0,Culiacan,2073.0,,1
7981,5,2,25,San Miguel,25006.0,Culiacan,2073.0,,1
7984,5,1,117,Los Angeles,25006.0,Culiacan,2073.0,,1
7985,5,2,131,Miramar,25008.0,La Cruz,2073.0,,1
7986,5,2,82,Plaza,25006.0,Culiacan,2073.0,,1
7987,5,2,22,agua caliente,25006.0,Culiacan,2073.0,,1
7989,5,2,63,LOPEZ,25018.0,Navolato,2073.0,,1
7990,5,1,24,Revolucion,25006.0,Culiacan,2073.0,,1
7994,5,1,117,SALVADOR,25006.0,Culiacan,2073.0,,1
7996,5,1,107,JORGE,25006.0,Culiacan,2073.0,,1
7998,5,1,143,Conchas,25002.0,Angostura,2073.0,,1
8367,5,2,27,FRACC.,25006.0,Culiacan,2073.0,,1
8386,5,2,0,Fracc.,25006.0,Culiacan,2073.0,,1
8387,5,2,0,Gabriel Leyva Velazquez,25006.0,Culiacan,2073.0,,1
8388,5,1,0,fracc.,25006.0,Culiacan,2073.0,,1
8831,5,1,469,Morelos,25006.0,Culiacan,2083.0,,1
8834,5,2,107,Los Angeles,25006.0,Culiacan,2083.0,,1
8835,5,2,107,Villa del Real,25006.0,Culiacan,2083.0,,1
8836,5,2,70,Montserrat,25006.0,Culiacan,2083.0,,1
8838,5,1,360,GUADALUPE VICTORIA,25006.0,Culiacan,2083.0,,1
8839,5,1,324,DIAZ,25006.0,Culiacan,2083.0,,1
8840,5,2,153,Infonavit Jobori,25006.0,Culiacan,2083.0,,1
8842,5,2,487,GUADALUPE VICTORIA,25006.0,Culiacan,2083.0,,1
8843,5,1,121,PRIV.,25006.0,Culiacan,2083.0,,1
8844,5,1,123,AMADO NERVO,25006.0,Culiacan,2083.0,,1
8848,5,2,153,Industrial El Palmito,25006.0,Culiacan,2083.0,,1
8849,5,1,70,CAMPO,25006.0,Culiacan,2083.0,,1
8853,5,1,107,Centro,25006.0,Culiacan,2083.0,,1
8857,5,1,117,Los Angeles,25006.0,Culiacan,2083.0,,1
8863,5,1,112,Los Angeles,25011.0,Guasave,2083.0,,1
8865,5,1,24,La Higueras,25006.0,Culiacan,2083.0,,1
8869,5,1,113,COLONIA AGRICOLA MÉXICO,25002.0,Angostura,2083.0,,1
8870,5,2,153,FRACC.,25006.0,Culiacan,2083.0,,1
8871,5,2,153,Canaco,25006.0,Culiacan,2083.0,,1
8872,5,2,63,campo,25006.0,Culiacan,2083.0,,1
8873,5,2,324,DIAZ,25006.0,Culiacan,2083.0,,1
8874,5,1,117,Nuevo,25006.0,Culiacan,2083.0,,1
8877,5,2,128,EJIDAL,25006.0,Culiacan,2083.0,,1
8878,5,2,107,Stanza Solare,25006.0,Culiacan,2083.0,,1
8879,5,1,118,Bugambilias,25006.0,Culiacan,2083.0,,1
8880,5,1,121,VILLA,25006.0,Culiacan,2083.0,,1
8881,5,1,121,San Joaquin,25006.0,Culiacan,2083.0,,1
8882,5,1,128,fracc.,25006.0,Culiacan,2083.0,,1
8883,5,1,121,barrancos,25006.0,Culiacan,2083.0,,1
8884,5,1,107,INF.,25006.0,Culiacan,2083.0,,1
8886,5,1,473,Gabriel Leyva Velazquez,25006.0,Culiacan,2083.0,,1
8887,5,1,153,Canaco,25006.0,Culiacan,2083.0,,1
8888,5,1,32,LEOPOLDO,25005.0,Cosala,2083.0,,1
8889,5,2,70,INF.,25006.0,Culiacan,2083.0,,1
8891,5,1,107,GUADALUPE VICTORIA,25006.0,Culiacan,2083.0,,1
8894,5,2,65,DIAZ,25006.0,Culiacan,2083.0,,1
8895,5,1,153,FRACC.,25006.0,Culiacan,2083.0,,1
8896,5,1,123,BUENOS AIRES,25006.0,Culiacan,2083.0,,1
8897,5,2,107,San Miguel,25006.0,Culiacan,2083.0,,1
8898,5,1,25,COL. GENARO ESTRADA,25006.0,Culiacan,2083.0,,1
9512,5,2,0,El Chorizo,25006.0,Culiacan,2083.0,,1
10182,5,1,65,Libertad,25006.0,Culiacan,2093.0,,1
10183,5,1,169,Jardin,25011.0,Guasave,2093.0,,1
10184,5,2,107,San Jose,25006.0,Culiacan,2093.0,,1
10185,5,1,130,Villa Union,25005.0,Cosala,2093.0,,1
10187,5,2,29,YAMAGUCHI,25018.0,Navolato,2093.0,,1
10188,5,2,70,Jardin,25006.0,Culiacan,2093.0,,1
10189,5,2,26,Libertad,25006.0,Culiacan,2093.0,,1
10190,5,1,435,INF.,25012.0,Mazatlan,2093.0,,1
10192,5,1,20,Cascadas,25013.0,Mocorito,2093.0,,1
10194,5,2,113,COLONIA AGRICOLA MÉXICO,25002.0,Angostura,2093.0,,1
10196,5,1,70,San Luis Ii,25006.0,Culiacan,2093.0,,1
10197,5,2,116,LOPEZ,25018.0,Navolato,2093.0,,1
10207,5,2,153,San Rafael,25006.0,Culiacan,2093.0,,1
10208,5,1,146,ISLA,25009.0,Escuinapa,2093.0,,1
10210,5,1,70,ADOLFO LOPEZ MATEOS,25006.0,Culiacan,2093.0,,1
10211,5,1,121,Humaya,25006.0,Culiacan,2093.0,,1
10212,5,1,358,Humaya,25006.0,Culiacan,2093.0,,1
10215,5,2,153,INF.,25006.0,Culiacan,2093.0,,1
10438,5,1,422,Infonavit Jobori,25006.0,Culiacan,2093.0,,1
10440,5,1,124,Ferrocarrilera,25006.0,Culiacan,2093.0,,1
10441,5,1,20,FONAPHO,25013.0,Mocorito,2093.0,,1
10448,5,2,107,Nuevo,25006.0,Culiacan,2093.0,,1
10523,5,1,26,VILLAS,25006.0,Culiacan,2093.0,,1
10524,5,1,120,Morelos,25006.0,Culiacan,2093.0,,1
10550,5,1,23,La Higueras,25006.0,Culiacan,2093.0,,1
10600,5,1,130,Emiliano Zapata,25006.0,Culiacan,2093.0,,1
3428,6,1,21,Cuauhtemoc,25015.0,Guamuchil,2043.0,,1
3748,6,1,121,FOV.,25006.0,Culiacan,2051.0,,1
3758,6,1,121,Fovissste Chapultepec,25006.0,Culiacan,2051.0,,1
3765,6,1,117,FRACC.,25006.0,Culiacan,2051.0,,1
3802,6,1,108,Centro,25009.0,Escuinapa,2051.0,,1
4060,6,1,107,DIAZ,25006.0,Culiacan,2053.0,,1
4614,6,1,153,Rancho Contento,25006.0,Culiacan,2053.0,,1
4615,6,1,30,Loma Linda,25006.0,Culiacan,2053.0,,1
4617,6,1,107,El Walamo,25006.0,Culiacan,2053.0,,1
4621,6,1,128,El Cid,25006.0,Culiacan,2053.0,,1
4624,6,1,63,Montserrat,25018.0,Navolato,2053.0,,1
4640,6,1,70,BUENOS AIRES,25006.0,Culiacan,2053.0,,1
4649,6,1,26,BUENA VISTA,25006.0,Culiacan,2053.0,,1
4653,6,1,70,Ferrocarrilera,25006.0,Culiacan,2053.0,,1
4656,6,1,26,Stase,25006.0,Culiacan,2053.0,,1
4665,6,2,129,Stanza Solare,25006.0,Culiacan,2053.0,,1
4674,6,2,128,Aviacion,25006.0,Culiacan,2053.0,,1
4679,6,1,107,AMP.,25006.0,Culiacan,2053.0,,1
