clave_alumno,clave_carrera,sexo,prepa,colonia,municipio,ciudad,causa_salida,clave,nombre,corto,periodo_act,anio_ingreso_periodo,promedio,promedio_pred,promedioxperiodo,alumnoEnRiesgoBajoRendimiento
6670,0,1,144,MILITAR,25015.0,Guamuchil,1,144,INGENIERIA INDUSTRIAL,Industrial,ago-dic,2008,73.42857142857143,77.05616,82.13801587301589,Sin riesgo
6670,0,1,144,MILITAR,25015.0,Guamuchil,1,144,INGENIERIA INDUSTRIAL,Industrial,ene-jun,2008,85.5,76.045334,84.71188624338627,Sin riesgo
6670,0,1,144,MILITAR,25015.0,Guamuchil,1,144,INGENIERIA INDUSTRIAL,Industrial,ago-dic,2009,48.2,78.36451,82.13801587301589,Sin riesgo
6670,0,1,144,MILITAR,25015.0,Guamuchil,1,144,INGENIERIA INDUSTRIAL,Industrial,ene-jun,2009,80.14285714285714,76.29585,84.71188624338627,Sin riesgo
6670,0,1,144,MILITAR,25015.0,Guamuchil,1,144,INGENIERIA INDUSTRIAL,Industrial,ago-dic,2010,89.6,80.239555,82.13801587301589,Sin riesgo
6670,0,1,144,MILITAR,25015.0,Guamuchil,1,144,INGENIERIA INDUSTRIAL,Industrial,ene-jun,2010,89.83333333333333,79.508865,84.71188624338627,Sin riesgo
6673,0,1,153,FRACC.,25006.0,Culiacan,1,153,INGENIERIA INDUSTRIAL,Industrial,ago-dic,2006,84.0,76.89187,84.17367170744905,Sin riesgo
6673,0,1,153,FRACC.,25006.0,Culiacan,1,153,INGENIERIA INDUSTRIAL,Industrial,ago-dic,2007,82.0,74.24305,84.17367170744905,Sin riesgo
6673,0,1,153,FRACC.,25006.0,Culiacan,1,153,INGENIERIA INDUSTRIAL,Industrial,ene-jun,2007,37.57142857142857,73.42858,77.04370678457819,Sin riesgo
6673,0,1,153,FRACC.,25006.0,Culiacan,1,153,INGENIERIA INDUSTRIAL,Industrial,ago-dic,2008,71.85714285714286,74.24305,84.17367170744905,Sin riesgo
6673,0,1,153,FRACC.,25006.0,Culiacan,1,153,INGENIERIA INDUSTRIAL,Industrial,ene-jun,2008,67.0,73.23222,77.04370678457819,Sin riesgo
6673,0,1,153,FRACC.,25006.0,Culiacan,1,153,INGENIERIA INDUSTRIAL,Industrial,ago-dic,2009,75.42857142857143,75.9575,84.17367170744905,Sin riesgo
6673,0,1,153,FRACC.,25006.0,Culiacan,1,153,INGENIERIA INDUSTRIAL,Industrial,ene-jun,2009,78.5,73.961815,77.04370678457819,Sin riesgo
6673,0,1,153,FRACC.,25006.0,Culiacan,1,153,INGENIERIA INDUSTRIAL,Industrial,verano,2009,81.0,79.30243,85.66323260073258,Sin riesgo
6673,0,1,153,FRACC.,25006.0,Culiacan,1,153,INGENIERIA INDUSTRIAL,Industrial,ago-dic,2010,75.16666666666667,77.83254,84.17367170744905,Sin riesgo
6673,0,1,153,FRACC.,25006.0,Culiacan,1,153,INGENIERIA INDUSTRIAL,Industrial,ene-jun,2010,96.125,77.17483,77.04370678457819,Sin riesgo
6673,0,1,153,FRACC.,25006.0,Culiacan,1,153,INGENIERIA INDUSTRIAL,Industrial,verano,2010,88.0,85.807495,85.66323260073258,Sin riesgo
6674,0,1,107,BUGAMBILIAS,25006.0,Culiacan,1,107,INGENIERIA INDUSTRIAL,Industrial,ago-dic,2006,88.66666666666667,80.70731,83.8083760652707,Sin riesgo
6674,0,1,107,BUGAMBILIAS,25006.0,Culiacan,1,107,INGENIERIA INDUSTRIAL,Industrial,ago-dic,2007,67.2,78.328865,83.8083760652707,Sin riesgo
6674,0,1,107,BUGAMBILIAS,25006.0,Culiacan,1,107,INGENIERIA INDUSTRIAL,Industrial,ene-jun,2007,85.0,77.24894,84.91758988630416,Sin riesgo
6674,0,1,107,BUGAMBILIAS,25006.0,Culiacan,1,107,INGENIERIA INDUSTRIAL,Industrial,ago-dic,2008,83.83333333333333,78.44943,83.8083760652707,Sin riesgo
6674,0,1,107,BUGAMBILIAS,25006.0,Culiacan,1,107,INGENIERIA INDUSTRIAL,Industrial,ene-jun,2008,85.0,77.17315,84.91758988630416,Sin riesgo
6674,0,1,107,BUGAMBILIAS,25006.0,Culiacan,1,107,INGENIERIA INDUSTRIAL,Industrial,verano,2008,70.0,81.134315,91.41162728937731,Sin riesgo
6674,0,1,107,BUGAMBILIAS,25006.0,Culiacan,1,107,INGENIERIA INDUSTRIAL,Industrial,ago-dic,2009,82.0,80.16801,83.8083760652707,Sin riesgo
6674,0,1,107,BUGAMBILIAS,25006.0,Culiacan,1,107,INGENIERIA INDUSTRIAL,Industrial,ene-jun,2009,78.57142857142857,77.83389,84.91758988630416,Sin riesgo
6674,0,1,107,BUGAMBILIAS,25006.0,Culiacan,1,107,INGENIERIA INDUSTRIAL,Industrial,ago-dic,2010,79.2,79.924736,83.8083760652707,Sin riesgo
6674,0,1,107,BUGAMBILIAS,25006.0,Culiacan,1,107,INGENIERIA INDUSTRIAL,Industrial,ene-jun,2010,69.4,78.31383,84.91758988630416,Sin riesgo
6674,0,1,107,BUGAMBILIAS,25006.0,Culiacan,1,107,INGENIERIA INDUSTRIAL,Industrial,verano,2010,100.0,90.10688,91.41162728937731,Sin riesgo
6680,0,1,112,CENTRO,25015.0,Guamuchil,1,112,INGENIERIA INDUSTRIAL,Industrial,ago-dic,2006,94.16666666666667,80.19149,86.42890880574453,Sin riesgo
6680,0,1,112,CENTRO,25015.0,Guamuchil,1,112,INGENIERIA INDUSTRIAL,Industrial,ago-dic,2007,88.57142857142857,77.359535,86.42890880574453,Sin riesgo
6680,0,1,112,CENTRO,25015.0,Guamuchil,1,112,INGENIERIA INDUSTRIAL,Industrial,ene-jun,2007,93.14285714285714,75.57794,75.45310136054424,Sin riesgo
6680,0,1,112,CENTRO,25015.0,Guamuchil,1,112,INGENIERIA INDUSTRIAL,Industrial,ago-dic,2008,87.42857142857143,77.359535,86.42890880574453,Sin riesgo
6680,0,1,112,CENTRO,25015.0,Guamuchil,1,112,INGENIERIA INDUSTRIAL,Industrial,ene-jun,2008,88.71428571428571,75.381584,75.45310136054424,Sin riesgo
6680,0,1,112,CENTRO,25015.0,Guamuchil,1,112,INGENIERIA INDUSTRIAL,Industrial,ago-dic,2009,73.8,78.530014,86.42890880574453,Sin riesgo
6680,0,1,112,CENTRO,25015.0,Guamuchil,1,112,INGENIERIA INDUSTRIAL,Industrial,ene-jun,2009,58.57142857142857,75.49423,75.45310136054424,Sin riesgo
6680,0,1,112,CENTRO,25015.0,Guamuchil,1,112,INGENIERIA INDUSTRIAL,Industrial,ago-dic,2010,82.2,79.32626,86.42890880574453,Sin riesgo
6680,0,1,112,CENTRO,25015.0,Guamuchil,1,112,INGENIERIA INDUSTRIAL,Industrial,ene-jun,2010,85.2,78.59809,75.45310136054424,Sin riesgo
6681,3,1,107,FRACC.,25006.0,Culiacan,1,107,INGENIERIA ELECTRICA,Electrica,ago-dic,2006,92.5,78.21297,87.32612358276647,Sin riesgo
6681,3,1,107,FRACC.,25006.0,Culiacan,1,107,INGENIERIA ELECTRICA,Electrica,ago-dic,2007,77.66666666666667,75.17488,87.32612358276647,Sin riesgo
6681,3,1,107,FRACC.,25006.0,Culiacan,1,107,INGENIERIA ELECTRICA,Electrica,ene-jun,2007,85.66666666666667,73.59243,83.02433910533905,Sin riesgo
6681,3,1,107,FRACC.,25006.0,Culiacan,1,107,INGENIERIA ELECTRICA,Electrica,ago-dic,2008,84.0,75.17488,87.32612358276647,Sin riesgo
6681,3,1,107,FRACC.,25006.0,Culiacan,1,107,INGENIERIA ELECTRICA,Electrica,ene-jun,2008,79.66666666666667,73.39607,83.02433910533905,Sin riesgo
6681,3,1,107,FRACC.,25006.0,Culiacan,1,107,INGENIERIA ELECTRICA,Electrica,ago-dic,2009,91.14285714285714,76.40276,87.32612358276647,Sin riesgo
6681,3,1,107,FRACC.,25006.0,Culiacan,1,107,INGENIERIA ELECTRICA,Electrica,ene-jun,2009,81.66666666666667,73.566124,83.02433910533905,Sin riesgo
6681,3,1,107,FRACC.,25006.0,Culiacan,1,107,INGENIERIA ELECTRICA,Electrica,ago-dic,2010,77.66666666666667,77.501465,87.32612358276647,Sin riesgo
6681,3,1,107,FRACC.,25006.0,Culiacan,1,107,INGENIERIA ELECTRICA,Electrica,ene-jun,2010,86.4,76.77329,83.02433910533905,Sin riesgo
6686,3,1,107,SALVADOR,25006.0,Culiacan,1,107,INGENIERIA ELECTRICA,Electrica,ago-dic,2006,72.83333333333333,75.97058,81.19951829321472,Sin riesgo
6686,3,1,107,SALVADOR,25006.0,Culiacan,1,107,INGENIERIA ELECTRICA,Electrica,ago-dic,2007,61.2,73.14848,81.19951829321472,Sin riesgo
6686,3,1,107,SALVADOR,25006.0,Culiacan,1,107,INGENIERIA ELECTRICA,Electrica,ene-jun,2007,66.0,71.56603,74.13680667989416,Sin riesgo
6686,3,1,107,SALVADOR,25006.0,Culiacan,1,107,INGENIERIA ELECTRICA,Electrica,ago-dic,2008,71.0,72.447784,81.19951829321472,Sin riesgo
6686,3,1,107,SALVADOR,25006.0,Culiacan,1,107,INGENIERIA ELECTRICA,Electrica,ene-jun,2008,68.83333333333333,70.668976,74.13680667989416,Sin riesgo
6686,3,1,107,SALVADOR,25006.0,Culiacan,1,107,INGENIERIA ELECTRICA,Electrica,ago-dic,2009,86.42857142857143,76.16474,81.19951829321472,Sin riesgo
6686,3,1,107,SALVADOR,25006.0,Culiacan,1,107,INGENIERIA ELECTRICA,Electrica,ene-jun,2009,82.8,73.3281,74.13680667989416,Sin riesgo
6686,3,1,107,SALVADOR,25006.0,Culiacan,1,107,INGENIERIA ELECTRICA,Electrica,verano,2009,80.0,80.013016,80.44,Sin riesgo
6686,3,1,107,SALVADOR,25006.0,Culiacan,1,107,INGENIERIA ELECTRICA,Electrica,ago-dic,2010,81.25,76.25361,81.19951829321472,Sin riesgo
6686,3,1,107,SALVADOR,25006.0,Culiacan,1,107,INGENIERIA ELECTRICA,Electrica,ene-jun,2010,82.875,75.52544,74.13680667989416,Sin riesgo
6686,3,1,107,SALVADOR,25006.0,Culiacan,1,107,INGENIERIA ELECTRICA,Electrica,verano,2010,84.0,85.06701,80.44,Sin riesgo
6688,3,1,153,LA SIRENA,25006.0,Culiacan,1,153,INGENIERIA ELECTRICA,Electrica,ago-dic,2006,95.33333333333333,76.56713,79.33729444444444,Sin riesgo
6688,3,1,153,LA SIRENA,25006.0,Culiacan,1,153,INGENIERIA ELECTRICA,Electrica,ago-dic,2007,64.0,73.391174,79.33729444444444,Sin riesgo
6688,3,1,153,LA SIRENA,25006.0,Culiacan,1,153,INGENIERIA ELECTRICA,Electrica,ene-jun,2007,78.0,72.77585,81.12026031746032,Sin riesgo
6688,3,1,153,LA SIRENA,25006.0,Culiacan,1,153,INGENIERIA ELECTRICA,Electrica,ago-dic,2008,83.83333333333333,73.391174,79.33729444444444,Sin riesgo
6688,3,1,153,LA SIRENA,25006.0,Culiacan,1,153,INGENIERIA ELECTRICA,Electrica,ene-jun,2008,82.4,72.57949,81.12026031746032,Sin riesgo
6688,3,1,153,LA SIRENA,25006.0,Culiacan,1,153,INGENIERIA ELECTRICA,Electrica,verano,2008,70.0,77.27484,73.415,Sin riesgo
6688,3,1,153,LA SIRENA,25006.0,Culiacan,1,153,INGENIERIA ELECTRICA,Electrica,ago-dic,2009,82.4,75.163025,79.33729444444444,Sin riesgo
6688,3,1,153,LA SIRENA,25006.0,Culiacan,1,153,INGENIERIA ELECTRICA,Electrica,ene-jun,2009,43.0,73.366486,81.12026031746032,Sin riesgo
6688,3,1,153,LA SIRENA,25006.0,Culiacan,1,153,INGENIERIA ELECTRICA,Electrica,ago-dic,2010,66.6,77.06091,79.33729444444444,Sin riesgo
6688,3,1,153,LA SIRENA,25006.0,Culiacan,1,153,INGENIERIA ELECTRICA,Electrica,ene-jun,2010,82.83333333333333,76.4032,81.12026031746032,Sin riesgo
6689,3,1,183,FRACC.,25012.0,Mazatlan,1,183,INGENIERIA ELECTRICA,Electrica,ago-dic,2006,78.83333333333333,74.875275,75.78772116402116,Sin riesgo
6689,3,1,183,FRACC.,25012.0,Mazatlan,1,183,INGENIERIA ELECTRICA,Electrica,ago-dic,2007,62.166666666666664,71.69932,75.78772116402116,Sin riesgo
6689,3,1,183,FRACC.,25012.0,Mazatlan,1,183,INGENIERIA ELECTRICA,Electrica,ene-jun,2007,65.0,71.08399,61.322642616642625,En riesgo
6689,3,1,183,FRACC.,25012.0,Mazatlan,1,183,INGENIERIA ELECTRICA,Electrica,ago-dic,2008,77.33333333333333,71.69932,75.78772116402116,Sin riesgo
6689,3,1,183,FRACC.,25012.0,Mazatlan,1,183,INGENIERIA ELECTRICA,Electrica,ene-jun,2008,64.5,70.887634,61.322642616642625,En riesgo
6689,3,1,183,FRACC.,25012.0,Mazatlan,1,183,INGENIERIA ELECTRICA,Electrica,ago-dic,2009,82.6,73.03467,75.78772116402116,Sin riesgo
6689,3,1,183,FRACC.,25012.0,Mazatlan,1,183,INGENIERIA ELECTRICA,Electrica,ene-jun,2009,49.0,71.23813,61.322642616642625,En riesgo
6689,3,1,183,FRACC.,25012.0,Mazatlan,1,183,INGENIERIA ELECTRICA,Electrica,ago-dic,2010,63.857142857142854,74.26061,75.78772116402116,Sin riesgo
6689,3,1,183,FRACC.,25012.0,Mazatlan,1,183,INGENIERIA ELECTRICA,Electrica,ene-jun,2010,67.33333333333333,73.6029,61.322642616642625,En riesgo
6691,3,1,117,GUADALUPE,25006.0,Culiacan,1,117,INGENIERIA ELECTRICA,Electrica,ago-dic,2006,81.66666666666667,75.071526,81.9071141345427,Sin riesgo
6691,3,1,117,GUADALUPE,25006.0,Culiacan,1,117,INGENIERIA ELECTRICA,Electrica,ago-dic,2007,78.0,71.89557,81.9071141345427,Sin riesgo
6691,3,1,117,GUADALUPE,25006.0,Culiacan,1,117,INGENIERIA ELECTRICA,Electrica,ene-jun,2007,67.8,71.01974,79.60817460317462,Sin riesgo
6691,3,1,117,GUADALUPE,25006.0,Culiacan,1,117,INGENIERIA ELECTRICA,Electrica,verano,2007,80.0,75.779236,79.45833333333334,Sin riesgo
6691,3,1,117,GUADALUPE,25006.0,Culiacan,1,117,INGENIERIA ELECTRICA,Electrica,ago-dic,2008,79.33333333333333,71.89557,81.9071141345427,Sin riesgo
6691,3,1,117,GUADALUPE,25006.0,Culiacan,1,117,INGENIERIA ELECTRICA,Electrica,ene-jun,2008,66.85714285714286,70.82338,79.60817460317462,Sin riesgo
6691,3,1,117,GUADALUPE,25006.0,Culiacan,1,117,INGENIERIA ELECTRICA,Electrica,verano,2008,80.0,75.779236,79.45833333333334,Sin riesgo
6691,3,1,117,GUADALUPE,25006.0,Culiacan,1,117,INGENIERIA ELECTRICA,Electrica,ago-dic,2009,88.42857142857143,73.26132,81.9071141345427,Sin riesgo
6691,3,1,117,GUADALUPE,25006.0,Culiacan,1,117,INGENIERIA ELECTRICA,Electrica,ene-jun,2009,88.0,71.1313,79.60817460317462,Sin riesgo
6691,3,1,117,GUADALUPE,25006.0,Culiacan,1,117,INGENIERIA ELECTRICA,Electrica,ago-dic,2010,81.33333333333333,75.15921,81.9071141345427,Sin riesgo
6691,3,1,117,GUADALUPE,25006.0,Culiacan,1,117,INGENIERIA ELECTRICA,Electrica,ene-jun,2010,84.8,74.42852,79.60817460317462,Sin riesgo
6696,3,1,112,GRIJALVA,25015.0,Guamuchil,1,112,INGENIERIA ELECTRICA,Electrica,ago-dic,2006,94.16666666666667,86.81022,88.3033811268097,Sin riesgo
6696,3,1,112,GRIJALVA,25015.0,Guamuchil,1,112,INGENIERIA ELECTRICA,Electrica,ago-dic,2007,83.2,83.77213,88.3033811268097,Sin riesgo
6696,3,1,112,GRIJALVA,25015.0,Guamuchil,1,112,INGENIERIA ELECTRICA,Electrica,ene-jun,2007,85.0,79.97153,82.7851598639456,Sin riesgo
6696,3,1,112,GRIJALVA,25015.0,Guamuchil,1,112,INGENIERIA ELECTRICA,Electrica,verano,2007,100.0,86.66269,96.18,Sin riesgo
6696,3,1,112,GRIJALVA,25015.0,Guamuchil,1,112,INGENIERIA ELECTRICA,Electrica,ago-dic,2008,86.0,83.77213,88.3033811268097,Sin riesgo
6696,3,1,112,GRIJALVA,25015.0,Guamuchil,1,112,INGENIERIA ELECTRICA,Electrica,ene-jun,2008,80.0,79.77517,82.7851598639456,Sin riesgo
6696,3,1,112,GRIJALVA,25015.0,Guamuchil,1,112,INGENIERIA ELECTRICA,Electrica,ago-dic,2009,93.57142857142857,84.98848,88.3033811268097,Sin riesgo
6696,3,1,112,GRIJALVA,25015.0,Guamuchil,1,112,INGENIERIA ELECTRICA,Electrica,ene-jun,2009,79.85714285714286,79.933685,82.7851598639456,Sin riesgo
6696,3,1,112,GRIJALVA,25015.0,Guamuchil,1,112,INGENIERIA ELECTRICA,Electrica,ago-dic,2010,86.0,83.6123,88.3033811268097,Sin riesgo
6696,3,1,112,GRIJALVA,25015.0,Guamuchil,1,112,INGENIERIA ELECTRICA,Electrica,ene-jun,2010,88.6,82.861244,82.7851598639456,Sin riesgo
6697,3,1,107,UNIVERSIDAD 94,25006.0,Culiacan,1,107,INGENIERIA ELECTRICA,Electrica,ago-dic,2006,55.0,71.151276,71.68020294784581,Sin riesgo
6697,3,1,107,UNIVERSIDAD 94,25006.0,Culiacan,1,107,INGENIERIA ELECTRICA,Electrica,ago-dic,2007,66.33333333333333,68.256454,71.68020294784581,Sin riesgo
6697,3,1,107,UNIVERSIDAD 94,25006.0,Culiacan,1,107,INGENIERIA ELECTRICA,Electrica,ene-jun,2007,60.2,66.73418,68.67142958152957,En riesgo
6697,3,1,107,UNIVERSIDAD 94,25006.0,Culiacan,1,107,INGENIERIA ELECTRICA,Electrica,ago-dic,2008,80.6,76.34331,71.68020294784581,Sin riesgo
6697,3,1,107,UNIVERSIDAD 94,25006.0,Culiacan,1,107,INGENIERIA ELECTRICA,Electrica,ene-jun,2008,61.666666666666664,74.53274,68.67142958152957,En riesgo
6697,3,1,107,UNIVERSIDAD 94,25006.0,Culiacan,1,107,INGENIERIA ELECTRICA,Electrica,verano,2008,87.5,81.72342,85.705,Sin riesgo
6697,3,1,107,UNIVERSIDAD 94,25006.0,Culiacan,1,107,INGENIERIA ELECTRICA,Electrica,ago-dic,2009,84.28571428571429,80.48453,71.68020294784581,Sin riesgo
6697,3,1,107,UNIVERSIDAD 94,25006.0,Culiacan,1,107,INGENIERIA ELECTRICA,Electrica,ene-jun,2009,79.25,77.61613,68.67142958152957,En riesgo
6697,3,1,107,UNIVERSIDAD 94,25006.0,Culiacan,1,107,INGENIERIA ELECTRICA,Electrica,verano,2009,80.0,84.05736,85.705,Sin riesgo
6697,3,1,107,UNIVERSIDAD 94,25006.0,Culiacan,1,107,INGENIERIA ELECTRICA,Electrica,ago-dic,2010,78.83333333333333,80.04965,71.68020294784581,Sin riesgo
6697,3,1,107,UNIVERSIDAD 94,25006.0,Culiacan,1,107,INGENIERIA ELECTRICA,Electrica,ene-jun,2010,76.0,79.13413,68.67142958152957,En riesgo
6697,3,1,107,UNIVERSIDAD 94,25006.0,Culiacan,1,107,INGENIERIA ELECTRICA,Electrica,verano,2010,83.0,88.73807,85.705,Sin riesgo
6698,3,1,131,CHULAVISTA,25008.0,La Cruz,1,131,INGENIERIA ELECTRICA,Electrica,ago-dic,2006,75.83333333333333,76.02701,71.02350875632304,Sin riesgo
6698,3,1,131,CHULAVISTA,25008.0,La Cruz,1,131,INGENIERIA ELECTRICA,Electrica,ago-dic,2007,38.0,72.85105,71.02350875632304,Sin riesgo
6698,3,1,131,CHULAVISTA,25008.0,La Cruz,1,131,INGENIERIA ELECTRICA,Electrica,ene-jun,2007,66.4,71.97522,77.7326607142857,Sin riesgo
6698,3,1,131,CHULAVISTA,25008.0,La Cruz,1,131,INGENIERIA ELECTRICA,Electrica,ago-dic,2008,68.6,72.85105,71.02350875632304,Sin riesgo
6698,3,1,131,CHULAVISTA,25008.0,La Cruz,1,131,INGENIERIA ELECTRICA,Electrica,ene-jun,2008,84.16666666666667,71.77886,77.7326607142857,Sin riesgo
6698,3,1,131,CHULAVISTA,25008.0,La Cruz,1,131,INGENIERIA ELECTRICA,Electrica,ago-dic,2009,89.57142857142857,74.216805,71.02350875632304,Sin riesgo
6698,3,1,131,CHULAVISTA,25008.0,La Cruz,1,131,INGENIERIA ELECTRICA,Electrica,ene-jun,2009,85.8,72.086784,77.7326607142857,Sin riesgo
6698,3,1,131,CHULAVISTA,25008.0,La Cruz,1,131,INGENIERIA ELECTRICA,Electrica,verano,2009,100.0,78.10047,86.13600000000001,Sin riesgo
6698,3,1,131,CHULAVISTA,25008.0,La Cruz,1,131,INGENIERIA ELECTRICA,Electrica,ago-dic,2010,80.0,75.52951,71.02350875632304,Sin riesgo
6698,3,1,131,CHULAVISTA,25008.0,La Cruz,1,131,INGENIERIA ELECTRICA,Electrica,ene-jun,2010,86.125,74.79882,77.7326607142857,Sin riesgo
6698,3,1,131,CHULAVISTA,25008.0,La Cruz,1,131,INGENIERIA ELECTRICA,Electrica,verano,2010,86.0,84.55365,86.13600000000001,Sin riesgo
6700,3,1,153,FRACC.,25006.0,Culiacan,1,153,INGENIERIA ELECTRICA,Electrica,ago-dic,2006,82.5,76.56713,82.65245370370373,Sin riesgo
6700,3,1,153,FRACC.,25006.0,Culiacan,1,153,INGENIERIA ELECTRICA,Electrica,ago-dic,2007,78.57142857142857,73.391174,82.65245370370373,Sin riesgo
6700,3,1,153,FRACC.,25006.0,Culiacan,1,153,INGENIERIA ELECTRICA,Electrica,ene-jun,2007,83.33333333333333,72.77585,85.82379977324263,Sin riesgo
6700,3,1,153,FRACC.,25006.0,Culiacan,1,153,INGENIERIA ELECTRICA,Electrica,ago-dic,2008,85.16666666666667,73.391174,82.65245370370373,Sin riesgo
6700,3,1,153,FRACC.,25006.0,Culiacan,1,153,INGENIERIA ELECTRICA,Electrica,ene-jun,2008,87.4,72.57949,85.82379977324263,Sin riesgo
6700,3,1,153,FRACC.,25006.0,Culiacan,1,153,INGENIERIA ELECTRICA,Electrica,ago-dic,2009,93.28571428571429,75.163025,82.65245370370373,Sin riesgo
6700,3,1,153,FRACC.,25006.0,Culiacan,1,153,INGENIERIA ELECTRICA,Electrica,ene-jun,2009,85.85714285714286,73.366486,85.82379977324263,Sin riesgo
6700,3,1,153,FRACC.,25006.0,Culiacan,1,153,INGENIERIA ELECTRICA,Electrica,ago-dic,2010,79.33333333333333,77.06091,82.65245370370373,Sin riesgo
6700,3,1,153,FRACC.,25006.0,Culiacan,1,153,INGENIERIA ELECTRICA,Electrica,ene-jun,2010,89.6,76.4032,85.82379977324263,Sin riesgo
6703,3,1,122,SAN MIGUEL,25006.0,Culiacan,1,122,INGENIERIA ELECTRICA,Electrica,ago-dic,2006,72.5,71.026215,69.72409017041161,En riesgo
6703,3,1,122,SAN MIGUEL,25006.0,Culiacan,1,122,INGENIERIA ELECTRICA,Electrica,ago-dic,2007,38.833333333333336,67.48694,69.72409017041161,En riesgo
6703,3,1,122,SAN MIGUEL,25006.0,Culiacan,1,122,INGENIERIA ELECTRICA,Electrica,ene-jun,2007,83.2,66.61111,79.77921547619049,Sin riesgo
6703,3,1,122,SAN MIGUEL,25006.0,Culiacan,1,122,INGENIERIA ELECTRICA,Electrica,ago-dic,2008,56.0,67.48694,69.72409017041161,En riesgo
6703,3,1,122,SAN MIGUEL,25006.0,Culiacan,1,122,INGENIERIA ELECTRICA,Electrica,ene-jun,2008,63.333333333333336,66.41475,79.77921547619049,Sin riesgo
6703,3,1,122,SAN MIGUEL,25006.0,Culiacan,1,122,INGENIERIA ELECTRICA,Electrica,ago-dic,2009,86.14285714285714,72.151405,69.72409017041161,En riesgo
6703,3,1,122,SAN MIGUEL,25006.0,Culiacan,1,122,INGENIERIA ELECTRICA,Electrica,ene-jun,2009,89.4,70.021385,79.77921547619049,Sin riesgo
6703,3,1,122,SAN MIGUEL,25006.0,Culiacan,1,122,INGENIERIA ELECTRICA,Electrica,verano,2009,90.0,77.854805,81.02666666666667,Sin riesgo
6703,3,1,122,SAN MIGUEL,25006.0,Culiacan,1,122,INGENIERIA ELECTRICA,Electrica,ago-dic,2010,80.0,73.61532,69.72409017041161,En riesgo
6703,3,1,122,SAN MIGUEL,25006.0,Culiacan,1,122,INGENIERIA ELECTRICA,Electrica,ene-jun,2010,85.625,72.88463,79.77921547619049,Sin riesgo
6703,3,1,122,SAN MIGUEL,25006.0,Culiacan,1,122,INGENIERIA ELECTRICA,Electrica,verano,2010,82.0,84.45918,81.02666666666667,Sin riesgo
6704,3,1,129,CANARIAS,25006.0,Culiacan,1,129,INGENIERIA ELECTRICA,Electrica,ago-dic,2006,70.83333333333333,76.176445,67.23373272864701,En riesgo
6704,3,1,129,CANARIAS,25006.0,Culiacan,1,129,INGENIERIA ELECTRICA,Electrica,ago-dic,2007,54.333333333333336,73.00049,67.23373272864701,En riesgo
6704,3,1,129,CANARIAS,25006.0,Culiacan,1,129,INGENIERIA ELECTRICA,Electrica,ene-jun,2007,69.4,72.12466,77.20213015873016,Sin riesgo
6704,3,1,129,CANARIAS,25006.0,Culiacan,1,129,INGENIERIA ELECTRICA,Electrica,ago-dic,2008,65.66666666666667,73.00049,67.23373272864701,En riesgo
6704,3,1,129,CANARIAS,25006.0,Culiacan,1,129,INGENIERIA ELECTRICA,Electrica,ene-jun,2008,78.57142857142857,71.9283,77.20213015873016,Sin riesgo
6704,3,1,129,CANARIAS,25006.0,Culiacan,1,129,INGENIERIA ELECTRICA,Electrica,ago-dic,2009,84.71428571428571,74.36624,67.23373272864701,En riesgo
6704,3,1,129,CANARIAS,25006.0,Culiacan,1,129,INGENIERIA ELECTRICA,Electrica,ene-jun,2009,83.0,72.23622,77.20213015873016,Sin riesgo
6704,3,1,129,CANARIAS,25006.0,Culiacan,1,129,INGENIERIA ELECTRICA,Electrica,verano,2009,80.0,78.24991,80.04333333333334,Sin riesgo
6704,3,1,129,CANARIAS,25006.0,Culiacan,1,129,INGENIERIA ELECTRICA,Electrica,ago-dic,2010,65.4,76.26413,67.23373272864701,En riesgo
6704,3,1,129,CANARIAS,25006.0,Culiacan,1,129,INGENIERIA ELECTRICA,Electrica,ene-jun,2010,83.57142857142857,75.53344,77.20213015873016,Sin riesgo
6704,3,1,129,CANARIAS,25006.0,Culiacan,1,129,INGENIERIA ELECTRICA,Electrica,verano,2010,82.0,85.28827,80.04333333333334,Sin riesgo
6705,3,1,24,EMILIANO ZAPATA,25006.0,Culiacan,1,24,INGENIERIA ELECTRICA,Electrica,ago-dic,2006,74.66666666666667,76.37353,72.86644501133789,Sin riesgo
6705,3,1,24,EMILIANO ZAPATA,25006.0,Culiacan,1,24,INGENIERIA ELECTRICA,Electrica,ago-dic,2007,63.333333333333336,73.33544,72.86644501133789,Sin riesgo
6705,3,1,24,EMILIANO ZAPATA,25006.0,Culiacan,1,24,INGENIERIA ELECTRICA,Electrica,ene-jun,2007,52.0,69.10585,63.209455782312936,En riesgo
6705,3,1,24,EMILIANO ZAPATA,25006.0,Culiacan,1,24,INGENIERIA ELECTRICA,Electrica,ago-dic,2008,49.833333333333336,73.33544,72.86644501133789,Sin riesgo
6705,3,1,24,EMILIANO ZAPATA,25006.0,Culiacan,1,24,INGENIERIA ELECTRICA,Electrica,ene-jun,2008,73.4,68.90949,63.209455782312936,En riesgo
6705,3,1,24,EMILIANO ZAPATA,25006.0,Culiacan,1,24,INGENIERIA ELECTRICA,Electrica,ago-dic,2009,83.5,74.13261,72.86644501133789,Sin riesgo
6705,3,1,24,EMILIANO ZAPATA,25006.0,Culiacan,1,24,INGENIERIA ELECTRICA,Electrica,ene-jun,2009,84.4,69.0183,63.209455782312936,En riesgo
