clave_alumno,clave_carrera,sexo,prepa,colonia,municipio,ciudad,ingreso,termino,causa_salida,nombre,corto,ultimo_digito,periodo,anio_ingreso,riesgo_bajo_rendimiento,riesgo_predicho
11159,2,1,47,,25011.0,Guasave,2103.0,,1,INGENIERIA MECANICA,Mecanica,3.0,ago-dic,2010,0,0
11160,2,1,650,INFONAVIT COCA COLA,25006.0,Culiacan,2103.0,,1,INGENIERIA MECANICA,Mecanica,3.0,ago-dic,2010,0,0
11161,2,1,127,SOLIDARIDAD,25018.0,Navolato,2103.0,,1,INGENIERIA MECANICA,Mecanica,3.0,ago-dic,2010,0,0
11162,2,1,117,ANTONIO TOLEDO CORRO,25006.0,Culiacan,2103.0,,1,INGENIERIA MECANICA,Mecanica,3.0,ago-dic,2010,0,0
11164,2,1,14,,25017.0,Sinaloa de Leyva,2103.0,,1,INGENIERIA MECANICA,Mecanica,3.0,ago-dic,2010,0,0
11165,2,1,107,BUGAMBILIAS,25006.0,Culiacan,2103.0,,1,INGENIERIA MECANICA,Mecanica,3.0,ago-dic,2010,0,0
11166,2,1,62,LIBERTAD,25006.0,Culiacan,2103.0,,1,INGENIERIA MECANICA,Mecanica,3.0,ago-dic,2010,0,0
11169,2,1,121,EL WALAMO,25006.0,Culiacan,2103.0,,1,INGENIERIA MECANICA,Mecanica,3.0,ago-dic,2010,0,0
11170,2,1,131,EL TORO,25008.0,La Cruz,2103.0,,1,INGENIERIA MECANICA,Mecanica,3.0,ago-dic,2010,0,0
11172,2,1,89,4 DE MARZO,25006.0,Culiacan,2103.0,,1,INGENIERIA MECANICA,Mecanica,3.0,ago-dic,2010,0,0
11173,2,1,71,SIND. TEPUCHE,25006.0,Culiacan,2103.0,,1,INGENIERIA MECANICA,Mecanica,3.0,ago-dic,2010,0,0
11174,2,1,21,MILITAR,25015.0,Guamuchil,2103.0,,1,INGENIERIA MECANICA,Mecanica,3.0,ago-dic,2010,0,0
11175,2,1,45,MONTSERRAT,25006.0,Culiacan,2103.0,,1,INGENIERIA MECANICA,Mecanica,3.0,ago-dic,2010,0,0
11176,2,1,129,STANZA SOLARE,25006.0,Culiacan,2103.0,,1,INGENIERIA MECANICA,Mecanica,3.0,ago-dic,2010,0,0
11177,2,1,98,STANZA SOLARE,25006.0,Culiacan,2103.0,,1,INGENIERIA MECANICA,Mecanica,3.0,ago-dic,2010,0,0
11180,2,1,163,LOS ANGELES,25006.0,Culiacan,2103.0,,1,INGENIERIA MECANICA,Mecanica,3.0,ago-dic,2010,0,0
11181,2,1,71,,25006.0,Culiacan,2103.0,,1,INGENIERIA MECANICA,Mecanica,3.0,ago-dic,2010,0,0
11182,2,1,26,SAN LUIS II,25006.0,Culiacan,2103.0,,1,INGENIERIA MECANICA,Mecanica,3.0,ago-dic,2010,0,0
11187,2,1,112,10 DE ABRIL,25015.0,Guamuchil,2103.0,,1,INGENIERIA MECANICA,Mecanica,3.0,ago-dic,2010,0,0
11188,2,1,116,GUAMUCHILERA,25015.0,Guamuchil,2103.0,,1,INGENIERIA MECANICA,Mecanica,3.0,ago-dic,2010,0,0
11189,2,1,112,MILITAR,25015.0,Guamuchil,2103.0,,1,INGENIERIA MECANICA,Mecanica,3.0,ago-dic,2010,0,0
11192,2,1,116,GUAMUCHILERA,25013.0,Mocorito,2103.0,,1,INGENIERIA MECANICA,Mecanica,3.0,ago-dic,2010,0,0
11194,2,1,9,SAN IGNACIO,25006.0,Culiacan,2103.0,,1,INGENIERIA MECANICA,Mecanica,3.0,ago-dic,2010,0,0
11195,2,1,107,FRACC.,25006.0,Culiacan,2103.0,,1,INGENIERIA MECANICA,Mecanica,3.0,ago-dic,2010,0,0
11198,2,2,26,SAN LUIS II,25006.0,Culiacan,2103.0,,1,INGENIERIA MECANICA,Mecanica,3.0,ago-dic,2010,0,0
11199,2,1,62,ROSARIO UZARRAGA,25006.0,Culiacan,2103.0,,1,INGENIERIA MECANICA,Mecanica,3.0,ago-dic,2010,0,0
11200,2,1,121,MONTSERRAT,25006.0,Culiacan,2103.0,,1,INGENIERIA MECANICA,Mecanica,3.0,ago-dic,2010,0,0
11201,2,1,71,INFONAVIT BARRANCOS,25006.0,Culiacan,2103.0,,1,INGENIERIA MECANICA,Mecanica,3.0,ago-dic,2010,0,0
11202,2,1,71,INFONAVIT JOBORI,25006.0,Culiacan,2103.0,,1,INGENIERIA MECANICA,Mecanica,3.0,ago-dic,2010,0,0
11203,2,1,124,SANTA NATALIA,25006.0,Culiacan,2103.0,,1,INGENIERIA MECANICA,Mecanica,3.0,ago-dic,2010,0,0
11204,2,1,128,VALLE DORADO,25006.0,Culiacan,2103.0,,1,INGENIERIA MECANICA,Mecanica,3.0,ago-dic,2010,0,0
11209,2,1,107,FRACC.,25006.0,Culiacan,2103.0,,1,INGENIERIA MECANICA,Mecanica,3.0,ago-dic,2010,0,0
11211,2,1,112,MAGISTERIO,25015.0,Guamuchil,2103.0,,1,INGENIERIA MECANICA,Mecanica,3.0,ago-dic,2010,0,0
11212,2,1,112,INSURGENTES,25015.0,Guamuchil,2103.0,,1,INGENIERIA MECANICA,Mecanica,3.0,ago-dic,2010,0,0
11213,2,1,326,EL TORO,25006.0,Culiacan,2103.0,,1,INGENIERIA MECANICA,Mecanica,3.0,ago-dic,2010,0,0
11214,2,1,352,VILLA DEL REAL,25006.0,Culiacan,2103.0,,1,INGENIERIA MECANICA,Mecanica,3.0,ago-dic,2010,0,0
11215,2,1,23,GUSTAVO DIAZ ORDAZ,25006.0,Culiacan,2103.0,,1,INGENIERIA MECANICA,Mecanica,3.0,ago-dic,2010,0,0
11217,2,1,23,SALVADOR,25006.0,Culiacan,2103.0,,1,INGENIERIA MECANICA,Mecanica,3.0,ago-dic,2010,0,0
11218,2,1,26,SANTA NATALIA,25006.0,Culiacan,2103.0,,1,INGENIERIA MECANICA,Mecanica,3.0,ago-dic,2010,0,0
11219,2,1,27,EL WALAMO,25006.0,Culiacan,2103.0,,1,INGENIERIA MECANICA,Mecanica,3.0,ago-dic,2010,0,0
11220,2,1,467,GUAMUCHILERA,25013.0,Mocorito,2103.0,,1,INGENIERIA MECANICA,Mecanica,3.0,ago-dic,2010,0,0
11221,2,1,26,PIPILA,25006.0,Culiacan,2103.0,,1,INGENIERIA MECANICA,Mecanica,3.0,ago-dic,2010,0,0
11223,2,1,30,LOMA LINDA,25006.0,Culiacan,2103.0,,1,INGENIERIA MECANICA,Mecanica,3.0,ago-dic,2010,0,0
11224,2,1,71,,25006.0,Culiacan,2103.0,,1,INGENIERIA MECANICA,Mecanica,3.0,ago-dic,2010,0,0
11225,2,1,71,ROTARISMO,25006.0,Culiacan,2103.0,,1,INGENIERIA MECANICA,Mecanica,3.0,ago-dic,2010,0,0
11226,2,1,128,ADOLFO LOPEZ MATEOS,25006.0,Culiacan,2103.0,,1,INGENIERIA MECANICA,Mecanica,3.0,ago-dic,2010,0,0
11227,2,1,65,INDEPENDENCIA,25006.0,Culiacan,2103.0,,1,INGENIERIA MECANICA,Mecanica,3.0,ago-dic,2010,0,0
11228,2,1,103,TIERRA BLANCA,25018.0,Navolato,2103.0,,1,INGENIERIA MECANICA,Mecanica,3.0,ago-dic,2010,0,0
11230,2,1,182,LA CURVA DE SAN PEDRO,25018.0,Navolato,2103.0,,1,INGENIERIA MECANICA,Mecanica,3.0,ago-dic,2010,0,0
11231,2,1,71,SAN RAFAEL,25006.0,Culiacan,2103.0,,1,INGENIERIA MECANICA,Mecanica,3.0,ago-dic,2010,0,0
11232,2,1,128,PRIMAVERA,25006.0,Culiacan,2103.0,,1,INGENIERIA MECANICA,Mecanica,3.0,ago-dic,2010,0,0
11233,2,1,27,PLUTARCO ELIAS CALLES,25006.0,Culiacan,2103.0,,1,INGENIERIA MECANICA,Mecanica,3.0,ago-dic,2010,0,0
11234,2,1,71,FRACC.,25006.0,Culiacan,2103.0,,1,INGENIERIA MECANICA,Mecanica,3.0,ago-dic,2010,0,0
11237,2,1,352,SAN MIGUEL,25006.0,Culiacan,2103.0,,1,INGENIERIA MECANICA,Mecanica,3.0,ago-dic,2010,0,0
11238,2,1,169,ESTACION DIMAS,25011.0,Guasave,2103.0,,1,INGENIERIA MECANICA,Mecanica,3.0,ago-dic,2010,0,0
11239,2,1,32,EL TORO,25005.0,Cosala,2103.0,,1,INGENIERIA MECANICA,Mecanica,3.0,ago-dic,2010,0,0
11959,2,1,0,,25006.0,Culiacan,2111.0,,1,INGENIERIA MECANICA,Mecanica,1.0,ene-jun,2011,0,0
4367,3,1,166,CULIACANCITO,25006.0,Culiacan,2053.0,,1,INGENIERIA ELECTRICA,Electrica,3.0,ago-dic,2005,0,0
4374,3,1,66,SANTA NATALIA,25013.0,Mocorito,2053.0,,1,INGENIERIA ELECTRICA,Electrica,3.0,ago-dic,2005,0,0
4412,3,1,29,ISSSTESIN,25018.0,Navolato,2053.0,,1,INGENIERIA ELECTRICA,Electrica,3.0,ago-dic,2005,0,0
4413,3,1,127,CENTRO,25018.0,Navolato,2053.0,,1,INGENIERIA ELECTRICA,Electrica,3.0,ago-dic,2005,0,0
4417,3,1,119,FRACC.,25006.0,Culiacan,2053.0,,1,INGENIERIA ELECTRICA,Electrica,3.0,ago-dic,2005,0,0
6681,3,1,107,FRACC.,25006.0,Culiacan,2063.0,,1,INGENIERIA ELECTRICA,Electrica,3.0,ago-dic,2006,0,0
6686,3,1,107,SALVADOR,25006.0,Culiacan,2063.0,,1,INGENIERIA ELECTRICA,Electrica,3.0,ago-dic,2006,0,0
6688,3,1,153,LA SIRENA,25006.0,Culiacan,2063.0,,1,INGENIERIA ELECTRICA,Electrica,3.0,ago-dic,2006,0,0
6689,3,1,183,FRACC.,25012.0,Mazatlan,2063.0,,1,INGENIERIA ELECTRICA,Electrica,3.0,ago-dic,2006,0,0
6691,3,1,117,GUADALUPE,25006.0,Culiacan,2063.0,,1,INGENIERIA ELECTRICA,Electrica,3.0,ago-dic,2006,0,0
6696,3,1,112,GRIJALVA,25015.0,Guamuchil,2063.0,,1,INGENIERIA ELECTRICA,Electrica,3.0,ago-dic,2006,0,0
6697,3,1,107,UNIVERSIDAD 94,25006.0,Culiacan,2063.0,,1,INGENIERIA ELECTRICA,Electrica,3.0,ago-dic,2006,0,0
6698,3,1,131,CHULAVISTA,25008.0,La Cruz,2063.0,,1,INGENIERIA ELECTRICA,Electrica,3.0,ago-dic,2006,0,0
6700,3,1,153,FRACC.,25006.0,Culiacan,2063.0,,1,INGENIERIA ELECTRICA,Electrica,3.0,ago-dic,2006,0,0
6703,3,1,122,SAN MIGUEL,25006.0,Culiacan,2063.0,,1,INGENIERIA ELECTRICA,Electrica,3.0,ago-dic,2006,0,0
6704,3,1,129,CANARIAS,25006.0,Culiacan,2063.0,,1,INGENIERIA ELECTRICA,Electrica,3.0,ago-dic,2006,0,0
6705,3,1,24,EMILIANO ZAPATA,25006.0,Culiacan,2063.0,,1,INGENIERIA ELECTRICA,Electrica,3.0,ago-dic,2006,0,0
6708,3,1,112,,25011.0,Guasave,2063.0,,1,INGENIERIA ELECTRICA,Electrica,3.0,ago-dic,2006,0,0
6710,3,1,99,FRACC.,25006.0,Culiacan,2063.0,,1,INGENIERIA ELECTRICA,Electrica,3.0,ago-dic,2006,0,0
6712,3,1,63,CANARIAS,25018.0,Navolato,2063.0,,1,INGENIERIA ELECTRICA,Electrica,3.0,ago-dic,2006,0,0
6713,3,1,202,JARDIN,25018.0,Navolato,2063.0,,1,INGENIERIA ELECTRICA,Electrica,3.0,ago-dic,2006,0,0
6716,3,1,131,CONCHAS,25008.0,La Cruz,2063.0,,1,INGENIERIA ELECTRICA,Electrica,3.0,ago-dic,2006,0,0
6719,3,1,71,PRIMAVERA,25006.0,Culiacan,2063.0,,1,INGENIERIA ELECTRICA,Electrica,3.0,ago-dic,2006,0,0
6721,3,1,143,FRACC.,25002.0,Angostura,2063.0,,1,INGENIERIA ELECTRICA,Electrica,3.0,ago-dic,2006,0,0
6726,3,1,127,LA TENERIA,25018.0,Navolato,2063.0,,1,INGENIERIA ELECTRICA,Electrica,3.0,ago-dic,2006,0,0
6728,3,1,32,LA HIGUERAS,25005.0,Cosala,2063.0,,1,INGENIERIA ELECTRICA,Electrica,3.0,ago-dic,2006,0,0
6735,3,1,33,LOS ANGELES,25006.0,Culiacan,2063.0,,1,INGENIERIA ELECTRICA,Electrica,3.0,ago-dic,2006,0,0
6739,3,1,118,SAN MIGUEL,25006.0,Culiacan,2063.0,,1,INGENIERIA ELECTRICA,Electrica,3.0,ago-dic,2006,0,0
6740,3,1,117,21 DE MARZO,25006.0,Culiacan,2063.0,,1,INGENIERIA ELECTRICA,Electrica,3.0,ago-dic,2006,0,0
6742,3,1,153,UNIVERSIDAD 94,25006.0,Culiacan,2063.0,,1,INGENIERIA ELECTRICA,Electrica,3.0,ago-dic,2006,0,0
7272,3,1,15,CHOIPA,25017.0,Sinaloa de Leyva,2063.0,,1,INGENIERIA ELECTRICA,Electrica,3.0,ago-dic,2006,0,0
7285,3,1,0,LOS ANGELES,25006.0,Culiacan,2063.0,,1,INGENIERIA ELECTRICA,Electrica,3.0,ago-dic,2006,0,0
7288,3,1,337,LOS CEDROS,25006.0,Culiacan,2063.0,,1,INGENIERIA ELECTRICA,Electrica,3.0,ago-dic,2006,0,0
7439,3,2,27,INFONAVIT JOBORI,25006.0,Culiacan,2073.0,,1,INGENIERIA ELECTRICA,Electrica,3.0,ago-dic,2007,0,0
7442,3,1,169,JARDIN,25006.0,Culiacan,2073.0,,1,INGENIERIA ELECTRICA,Electrica,3.0,ago-dic,2007,0,0
7447,3,1,71,FRACC.,25006.0,Culiacan,2073.0,,1,INGENIERIA ELECTRICA,Electrica,3.0,ago-dic,2007,0,0
7448,3,1,14,LIBERTAD,25006.0,Culiacan,2073.0,,1,INGENIERIA ELECTRICA,Electrica,3.0,ago-dic,2007,0,0
7453,3,1,107,SAN MIGUEL,25006.0,Culiacan,2073.0,,1,INGENIERIA ELECTRICA,Electrica,3.0,ago-dic,2007,0,0
7455,3,1,65,INFONAVIT BARRANCOS,25006.0,Culiacan,2073.0,,1,INGENIERIA ELECTRICA,Electrica,3.0,ago-dic,2007,0,0
7459,3,1,153,LAS GRANJAS,25006.0,Culiacan,2073.0,,1,INGENIERIA ELECTRICA,Electrica,3.0,ago-dic,2007,0,0
7460,3,1,107,LIBERTAD,25006.0,Culiacan,2073.0,,1,INGENIERIA ELECTRICA,Electrica,3.0,ago-dic,2007,0,0
7464,3,1,42,CENTRO,25009.0,Escuinapa,2073.0,,1,INGENIERIA ELECTRICA,Electrica,3.0,ago-dic,2007,0,0
7465,3,1,27,MORELOS,25006.0,Culiacan,2073.0,,1,INGENIERIA ELECTRICA,Electrica,3.0,ago-dic,2007,0,0
7466,3,1,27,SAN FRANCISCO,25006.0,Culiacan,2073.0,,1,INGENIERIA ELECTRICA,Electrica,3.0,ago-dic,2007,0,0
7467,3,1,426,CONSTITUCION,25011.0,Guasave,2073.0,,1,INGENIERIA ELECTRICA,Electrica,3.0,ago-dic,2007,0,0
7468,3,1,118,BUGAMBILIAS,25006.0,Culiacan,2073.0,,1,INGENIERIA ELECTRICA,Electrica,3.0,ago-dic,2007,0,0
7473,3,1,121,EL WALAMO,25006.0,Culiacan,2073.0,,1,INGENIERIA ELECTRICA,Electrica,3.0,ago-dic,2007,0,0
7475,3,1,0,MAGISTERIO,25006.0,Culiacan,2073.0,,1,INGENIERIA ELECTRICA,Electrica,3.0,ago-dic,2007,0,0
7478,3,1,22,SAN JOAQUIN,25006.0,Culiacan,2073.0,,1,INGENIERIA ELECTRICA,Electrica,3.0,ago-dic,2007,0,0
7479,3,1,25,VICENTE,25006.0,Culiacan,2073.0,,1,INGENIERIA ELECTRICA,Electrica,3.0,ago-dic,2007,0,0
7483,3,1,71,HUIZACHES,25006.0,Culiacan,2073.0,,1,INGENIERIA ELECTRICA,Electrica,3.0,ago-dic,2007,0,0
7485,3,1,111,BALCONES DE NUEVO CULIACAN,25006.0,Culiacan,2073.0,,1,INGENIERIA ELECTRICA,Electrica,3.0,ago-dic,2007,0,0
7489,3,1,118,CUAUHTEMOC,25006.0,Culiacan,2073.0,,1,INGENIERIA ELECTRICA,Electrica,3.0,ago-dic,2007,0,0
7490,3,1,156,EL TORO,25018.0,Navolato,2073.0,,1,INGENIERIA ELECTRICA,Electrica,3.0,ago-dic,2007,0,0
7491,3,1,112,ALHUEY,25011.0,Guasave,2073.0,,1,INGENIERIA ELECTRICA,Electrica,3.0,ago-dic,2007,0,0
7494,3,1,160,LA SIRENA,25013.0,Mocorito,2073.0,,1,INGENIERIA ELECTRICA,Electrica,3.0,ago-dic,2007,0,0
7496,3,1,153,INFONAVIT JOBORI,25006.0,Culiacan,2073.0,,1,INGENIERIA ELECTRICA,Electrica,3.0,ago-dic,2007,0,0
7498,3,1,107,EJIDAL,25006.0,Culiacan,2073.0,,1,INGENIERIA ELECTRICA,Electrica,3.0,ago-dic,2007,0,0
7501,3,1,107,VALLE NUEVO,25006.0,Culiacan,2073.0,,1,INGENIERIA ELECTRICA,Electrica,3.0,ago-dic,2007,0,0
7503,3,1,118,SAN FRANCISCO,25006.0,Culiacan,2073.0,,1,INGENIERIA ELECTRICA,Electrica,3.0,ago-dic,2007,0,0
7505,3,2,427,LAS GRANJAS,25006.0,Culiacan,2073.0,,1,INGENIERIA ELECTRICA,Electrica,3.0,ago-dic,2007,0,0
7506,3,1,46,BACHIGUALATO,25006.0,Culiacan,2073.0,,1,INGENIERIA ELECTRICA,Electrica,3.0,ago-dic,2007,0,0
7507,3,1,66,PLAYITAS,25013.0,Mocorito,2073.0,,1,INGENIERIA ELECTRICA,Electrica,3.0,ago-dic,2007,0,0
7746,3,1,107,LIBERTAD,25006.0,Culiacan,2073.0,,1,INGENIERIA ELECTRICA,Electrica,3.0,ago-dic,2007,0,0
7893,3,1,107,PRODENSA,25006.0,Culiacan,2073.0,,1,INGENIERIA ELECTRICA,Electrica,3.0,ago-dic,2007,0,0
8372,3,1,0,CD. UNIVERSITARIA,25006.0,Culiacan,2073.0,,1,INGENIERIA ELECTRICA,Electrica,3.0,ago-dic,2007,0,0
8375,3,1,0,MONTSERRAT,25006.0,Culiacan,2073.0,,1,INGENIERIA ELECTRICA,Electrica,3.0,ago-dic,2007,0,0
8412,3,1,0,VILLA DEL REAL,25006.0,Culiacan,2073.0,,1,INGENIERIA ELECTRICA,Electrica,3.0,ago-dic,2007,0,0
8413,3,1,145,FRACC.,25006.0,Culiacan,2073.0,,1,INGENIERIA ELECTRICA,Electrica,3.0,ago-dic,2007,0,0
8417,3,1,0,ROTARISMO,25006.0,Culiacan,2073.0,,1,INGENIERIA ELECTRICA,Electrica,3.0,ago-dic,2007,0,0
8498,3,1,0,LOMA LINDA,25006.0,Culiacan,2063.0,,1,INGENIERIA ELECTRICA,Electrica,3.0,ago-dic,2006,0,0
9007,3,1,20,CONOCIDA,25013.0,Mocorito,2083.0,,1,INGENIERIA ELECTRICA,Electrica,3.0,ago-dic,2008,0,0
9008,3,1,121,SAN MIGUEL,25006.0,Culiacan,2083.0,,1,INGENIERIA ELECTRICA,Electrica,3.0,ago-dic,2008,0,0
9009,3,1,16,CONOCIDA,25002.0,Angostura,2083.0,,1,INGENIERIA ELECTRICA,Electrica,3.0,ago-dic,2008,0,0
9010,3,1,143,CONOCIDO,25002.0,Angostura,2083.0,,1,INGENIERIA ELECTRICA,Electrica,3.0,ago-dic,2008,0,0
9011,3,1,153,BUENOS AIRES,25006.0,Culiacan,2083.0,,1,INGENIERIA ELECTRICA,Electrica,3.0,ago-dic,2008,0,0
9012,3,1,143,LOS ANGELES,25002.0,Angostura,2083.0,,1,INGENIERIA ELECTRICA,Electrica,3.0,ago-dic,2008,0,0
9015,3,2,107,LOMA LINDA,25006.0,Culiacan,2083.0,,1,INGENIERIA ELECTRICA,Electrica,3.0,ago-dic,2008,0,0
9018,3,1,22,LOMBARDO,25006.0,Culiacan,2083.0,,1,INGENIERIA ELECTRICA,Electrica,3.0,ago-dic,2008,0,0
9020,3,1,127,ALFONSO G. CALDERON,25018.0,Navolato,2083.0,,1,INGENIERIA ELECTRICA,Electrica,3.0,ago-dic,2008,0,0
9022,3,1,112,CENTRO,25015.0,Guamuchil,2083.0,,1,INGENIERIA ELECTRICA,Electrica,3.0,ago-dic,2008,0,0
9024,3,1,39,LIENZO,25012.0,Mazatlan,2083.0,,1,INGENIERIA ELECTRICA,Electrica,3.0,ago-dic,2008,0,0
9027,3,1,123,AQUILES SERDAN,25006.0,Culiacan,2083.0,,1,INGENIERIA ELECTRICA,Electrica,3.0,ago-dic,2008,0,0
9028,3,1,140,EJIDAL,25011.0,Guasave,2083.0,,1,INGENIERIA ELECTRICA,Electrica,3.0,ago-dic,2008,0,0
9029,3,1,437,INDUSTRIAL BRAVO,25006.0,Culiacan,2083.0,,1,INGENIERIA ELECTRICA,Electrica,3.0,ago-dic,2008,0,0
9031,3,1,24,REVOLUCION,25006.0,Culiacan,2083.0,,1,INGENIERIA ELECTRICA,Electrica,3.0,ago-dic,2008,0,0
9032,3,1,120,REVOLUCION,25006.0,Culiacan,2083.0,,1,INGENIERIA ELECTRICA,Electrica,3.0,ago-dic,2008,0,0
9033,3,1,107,VILLA DEL REAL,25006.0,Culiacan,2083.0,,1,INGENIERIA ELECTRICA,Electrica,3.0,ago-dic,2008,0,0
9035,3,1,117,ROSALES,25006.0,Culiacan,2083.0,,1,INGENIERIA ELECTRICA,Electrica,3.0,ago-dic,2008,0,0
9036,3,1,121,MONTSERRAT,25006.0,Culiacan,2083.0,,1,INGENIERIA ELECTRICA,Electrica,3.0,ago-dic,2008,0,0
9037,3,1,117,INFONAVIT JOBORI,25006.0,Culiacan,2083.0,,1,INGENIERIA ELECTRICA,Electrica,3.0,ago-dic,2008,0,0
9042,3,1,127,CIUDADES HERMANAS,25018.0,Navolato,2083.0,,1,INGENIERIA ELECTRICA,Electrica,3.0,ago-dic,2008,0,0
9044,3,1,156,CALDERON,25018.0,Navolato,2083.0,,1,INGENIERIA ELECTRICA,Electrica,3.0,ago-dic,2008,0,0
9045,3,1,153,POPULAR,25006.0,Culiacan,2083.0,,1,INGENIERIA ELECTRICA,Electrica,3.0,ago-dic,2008,0,0
9046,3,1,107,MELCHOR,25006.0,Culiacan,2083.0,,1,INGENIERIA ELECTRICA,Electrica,3.0,ago-dic,2008,0,0
9047,3,1,71,CAMPESTRE,25006.0,Culiacan,2083.0,,1,INGENIERIA ELECTRICA,Electrica,3.0,ago-dic,2008,0,0
9051,3,1,119,JUNTAS,25006.0,Culiacan,2083.0,,1,INGENIERIA ELECTRICA,Electrica,3.0,ago-dic,2008,0,0
9053,3,1,42,CENTRO,25009.0,Escuinapa,2083.0,,1,INGENIERIA ELECTRICA,Electrica,3.0,ago-dic,2008,0,0
9055,3,1,131,MIRAMAR,25008.0,La Cruz,2083.0,,1,INGENIERIA ELECTRICA,Electrica,3.0,ago-dic,2008,0,0
9056,3,1,107,LIBERTAD,25006.0,Culiacan,2083.0,,1,INGENIERIA ELECTRICA,Electrica,3.0,ago-dic,2008,0,0
9058,3,1,156,JUNTAS,25018.0,Navolato,2083.0,,1,INGENIERIA ELECTRICA,Electrica,3.0,ago-dic,2008,0,0
9060,3,1,143,,25002.0,Angostura,2083.0,,1,INGENIERIA ELECTRICA,Electrica,3.0,ago-dic,2008,0,0
9063,3,1,143,,25002.0,Angostura,2083.0,,1,INGENIERIA ELECTRICA,Electrica,3.0,ago-dic,2008,0,0
9065,3,1,143,SANTA NATALIA,25002.0,Angostura,2083.0,,1,INGENIERIA ELECTRICA,Electrica,3.0,ago-dic,2008,0,0
9066,3,2,107,SAN LUIS II,25006.0,Culiacan,2083.0,,1,INGENIERIA ELECTRICA,Electrica,3.0,ago-dic,2008,0,0
9067,3,1,27,LOS ANGELES,25006.0,Culiacan,2083.0,,1,INGENIERIA ELECTRICA,Electrica,3.0,ago-dic,2008,0,0
9069,3,1,467,MONTSERRAT,25018.0,Navolato,2083.0,,1,INGENIERIA ELECTRICA,Electrica,3.0,ago-dic,2008,0,0
9070,3,1,156,POPULAR,25018.0,Navolato,2083.0,,1,INGENIERIA ELECTRICA,Electrica,3.0,ago-dic,2008,0,0
9074,3,1,32,CONOCIDA,25005.0,Cosala,2083.0,,1,INGENIERIA ELECTRICA,Electrica,3.0,ago-dic,2008,0,0
9441,3,1,0,BACHIGUALATO,25006.0,Culiacan,2083.0,,1,INGENIERIA ELECTRICA,Electrica,3.0,ago-dic,2008,0,0
9461,3,1,0,EJIDAL,25006.0,Culiacan,2083.0,,1,INGENIERIA ELECTRICA,Electrica,3.0,ago-dic,2008,0,0
9486,3,1,0,SAN MIGUEL,25006.0,Culiacan,2083.0,,1,INGENIERIA ELECTRICA,Electrica,3.0,ago-dic,2008,0,0
9488,3,1,0,SAN LUIS II,25006.0,Culiacan,2083.0,,1,INGENIERIA ELECTRICA,Electrica,3.0,ago-dic,2008,0,0
9795,3,1,153,FRACC.,25006.0,Culiacan,2093.0,,1,INGENIERIA ELECTRICA,Electrica,3.0,ago-dic,2009,0,0
10064,3,1,107,SANTA NATALIA,25006.0,Culiacan,2093.0,,1,INGENIERIA ELECTRICA,Electrica,3.0,ago-dic,2009,0,0
10065,3,1,120,CONOCIDA,25006.0,Culiacan,2093.0,,1,INGENIERIA ELECTRICA,Electrica,3.0,ago-dic,2009,0,0
10066,3,1,153,FOVISSSTE PLAYA AZUL,25006.0,Culiacan,2093.0,,1,INGENIERIA ELECTRICA,Electrica,3.0,ago-dic,2009,0,0
10068,3,1,112,UNIDAD NACIONAL,25015.0,Guamuchil,2093.0,,1,INGENIERIA ELECTRICA,Electrica,3.0,ago-dic,2009,0,0
10069,3,1,20,CENTRO,25013.0,Mocorito,2093.0,,1,INGENIERIA ELECTRICA,Electrica,3.0,ago-dic,2009,0,0
10070,3,1,55,POPULAR,25011.0,Guasave,2093.0,,1,INGENIERIA ELECTRICA,Electrica,3.0,ago-dic,2009,0,0
10071,3,1,121,BUENA VISTA,25006.0,Culiacan,2093.0,,1,INGENIERIA ELECTRICA,Electrica,3.0,ago-dic,2009,0,0
10072,3,1,112,PLUTARCO ELIAS CALLES,25006.0,Culiacan,2093.0,,1,INGENIERIA ELECTRICA,Electrica,3.0,ago-dic,2009,0,0
10075,3,1,22,JARDIN,25006.0,Culiacan,2093.0,,1,INGENIERIA ELECTRICA,Electrica,3.0,ago-dic,2009,0,0
10076,3,1,20,,25013.0,Mocorito,2093.0,,1,INGENIERIA ELECTRICA,Electrica,3.0,ago-dic,2009,0,0
10077,3,1,111,INFONAVIT JOBORI,25012.0,Mazatlan,2093.0,,1,INGENIERIA ELECTRICA,Electrica,3.0,ago-dic,2009,0,0
10080,3,1,112,MILITAR,25015.0,Guamuchil,2093.0,,1,INGENIERIA ELECTRICA,Electrica,3.0,ago-dic,2009,0,0
10083,3,1,120,HUMAYA,25006.0,Culiacan,2093.0,,1,INGENIERIA ELECTRICA,Electrica,3.0,ago-dic,2009,0,0
10084,3,1,29,VALDEZ,25018.0,Navolato,2093.0,,1,INGENIERIA ELECTRICA,Electrica,3.0,ago-dic,2009,0,0
10085,3,1,20,POTRERITOS,25013.0,Mocorito,2093.0,,1,INGENIERIA ELECTRICA,Electrica,3.0,ago-dic,2009,0,0
10086,3,1,129,LOMA LINDA,25006.0,Culiacan,2093.0,,1,INGENIERIA ELECTRICA,Electrica,3.0,ago-dic,2009,0,0
10090,3,1,117,21 DE MARZO,25006.0,Culiacan,2093.0,,1,INGENIERIA ELECTRICA,Electrica,3.0,ago-dic,2009,0,0
10093,3,1,131,ARROYITOS,25008.0,La Cruz,2093.0,,1,INGENIERIA ELECTRICA,Electrica,3.0,ago-dic,2009,0,0
